61213, 124834100, 51039528, N, 13792809, E, 194, 169, 95, 390
61213, 124835100, 51039528, N, 13792810, E, 194, 169, 95, 388
61213, 124836100, 51039528, N, 13792810, E, 194, 169, 95, 387
61213, 124837100, 51039528, N, 13792811, E, 194, 169, 95, 386
61213, 124838100, 51039528, N, 13792811, E, 194, 169, 95, 384
61213, 124839100, 51039528, N, 13792811, E, 194, 169, 95, 384
61213, 124840100, 51039528, N, 13792810, E, 194, 169, 95, 385
61213, 124841100, 51039528, N, 13792809, E, 194, 169, 95, 387
61213, 124842100, 51039528, N, 13792809, E, 194, 169, 95, 391
61213, 124843100, 51039527, N, 13792808, E, 194, 169, 95, 392
61213, 124844100, 51039526, N, 13792808, E, 194, 169, 95, 395
61213, 124845100, 51039526, N, 13792807, E, 194, 169, 95, 400
61213, 124846100, 51039524, N, 13792807, E, 194, 169, 95, 402
61213, 124847100, 51039523, N, 13792808, E, 194, 169, 95, 407
61213, 124848100, 51039522, N, 13792809, E, 194, 169, 95, 408
61213, 124849100, 51039520, N, 13792809, E, 194, 169, 95, 412
61213, 124850100, 51039518, N, 13792809, E, 194, 169, 95, 414
61213, 124851100, 51039516, N, 13792810, E, 194, 169, 95, 418
61213, 124852100, 51039514, N, 13792810, E, 194, 169, 95, 420
61213, 124853100, 51039512, N, 13792811, E, 194, 169, 95, 423
61213, 124854100, 51039510, N, 13792813, E, 194, 169, 95, 428
61213, 124855100, 51039508, N, 13792814, E, 194, 169, 95, 431
61213, 124856100, 51039506, N, 13792814, E, 194, 169, 95, 437
61213, 124857100, 51039504, N, 13792815, E, 194, 169, 95, 439
61213, 124858100, 51039502, N, 13792816, E, 194, 169, 95, 443
61213, 124859100, 51039500, N, 13792817, E, 194, 169, 95, 445
61213, 124900100, 51039498, N, 13792818, E, 194, 169, 95, 450
61213, 124901100, 51039496, N, 13792821, E, 194, 169, 95, 450
61213, 124902100, 51039494, N, 13792823, E, 194, 169, 95, 456
61213, 124903100, 51039492, N, 13792825, E, 194, 169, 95, 460
61213, 124904100, 51039491, N, 13792826, E, 194, 169, 95, 464
61213, 124905100, 51039489, N, 13792827, E, 194, 169, 95, 465
61213, 124906100, 51039487, N, 13792828, E, 194, 169, 95, 466
61213, 124907100, 51039486, N, 13792828, E, 194, 169, 95, 476
61213, 124908100, 51039485, N, 13792827, E, 194, 169, 95, 485
61213, 124909100, 51039484, N, 13792827, E, 194, 169, 95, 483
61213, 124910100, 51039482, N, 13792828, E, 194, 169, 95, 480
61213, 124911100, 51039481, N, 13792828, E, 194, 169, 95, 483
61213, 124912100, 51039479, N, 13792829, E, 194, 169, 95, 487
